identity,num_pairs,baseline_mean,fr_mean,improvement
Robert_Blackwill/Robert_Blackwill,2,0.9802782237529755,0.7626990675926208,-0.21757915616035461
Rachel_Hunter/Rachel_Hunter,4,0.9707707911729813,0.752392366528511,-0.21837842464447021
Princess_Caroline/Princess_Caroline,5,0.9755985736846924,0.7556334733963013,-0.2199651002883911
Tony_Shalhoub/Tony_Shalhoub,3,0.9432358741760254,0.7153830925623575,-0.22785278161366784
Zinedine_Zidane/Zinedine_Zidane,5,0.985698688030243,0.7512758314609528,-0.23442285656929018
Gil_de_Ferran/Gil_de_Ferran,5,0.9589993476867675,0.7243800401687622,-0.2346193075180053
Rick_Carlisle/Rick_Carlisle,4,0.995457723736763,0.7584540694952011,-0.2370036542415619
Guillaume_Soro/Guillaume_Soro,2,0.9970653653144836,0.7582671642303467,-0.23879820108413696
Kim_Jin-sun/Kim_Jin-sun,2,0.9904648065567017,0.7449874579906464,-0.2454773485660553
Hermann_Maier/Hermann_Maier,2,0.949160099029541,0.6974604725837708,-0.25169962644577026
Yuri_Fedotov/Yuri_Fedotov,2,0.9810232520103455,0.7286842167377472,-0.25233903527259827
Ruth_Dreifuss/Ruth_Dreifuss,2,0.9456226527690887,0.682902455329895,-0.2627201974391937
Wolfgang_Schuessel/Wolfgang_Schuessel,4,0.9951280057430267,0.7264180034399033,-0.2687100023031235
Donatella_Versace/Donatella_Versace,3,0.9944788614908854,0.7246503035227457,-0.26982855796813965
Yossi_Beilin/Yossi_Beilin,2,0.9884178042411804,0.7105235755443573,-0.2778942286968231
Mian_Khursheed_Mehmood_Kasuri/Mian_Khursheed_Mehmood_Kasuri,4,0.977678194642067,0.6992420628666878,-0.2784361317753792
Elizabeth_Shue/Elizabeth_Shue,2,0.9981067776679993,0.7145955562591553,-0.283511221408844
Meghann_Shaughnessy/Meghann_Shaughnessy,2,0.9799696803092957,0.6824464797973633,-0.2975232005119324
Blythe_Hartley/Blythe_Hartley,2,0.984656572341919,0.6772948205471039,-0.30736175179481506
Aron_Ralston/Aron_Ralston,2,0.975347250699997,0.6596213281154633,-0.3157259225845337
Augusto_Roa_Bastos/Augusto_Roa_Bastos,2,0.9976112544536591,0.6656962037086487,-0.3319150507450104
Shane_Mosley/Shane_Mosley,2,0.9706378877162933,0.6363581418991089,-0.33427974581718445
Michael_Caine/Michael_Caine,3,0.9541030923525492,0.6171879470348358,-0.3369151453177134
Roberto_Marinho/Roberto_Marinho,3,0.9908309578895569,0.6506288448969523,-0.3402021129926046
Terrell_Suggs/Terrell_Suggs,1,0.9725037813186646,0.6239405274391174,-0.3485632538795471
Lee_Jun/Lee_Jun,2,0.9979295134544373,0.6463547348976135,-0.35157477855682373
Gary_Bergeron/Gary_Bergeron,2,0.9889744818210602,0.6344761401414871,-0.35449834167957306
John_Garamendi/John_Garamendi,2,0.9915880560874939,0.6301462948322296,-0.3614417612552643
Norman_Jewison/Norman_Jewison,2,0.9938099980354309,0.6251824498176575,-0.36862754821777344
Patrick_Leahy/Patrick_Leahy,2,0.9880033135414124,0.6144004464149475,-0.37360286712646484
Aitor_Gonzalez/Aitor_Gonzalez,1,0.9148480892181396,0.5367209911346436,-0.3781270980834961
Paris_Hilton/Paris_Hilton,2,0.9948687851428986,0.5894754230976105,-0.4053933620452881
