identity,num_pairs,baseline_mean,fr_mean,improvement
Queen_Elizabeth_II/Queen_Elizabeth_II,13,0.9256701744519747,0.9255176003162677,-0.0001525741357070176
Daniel_Radcliffe/Daniel_Radcliffe,4,0.8984600156545639,0.8983020037412643,-0.00015801191329956055
Franz_Beckenbauer/Franz_Beckenbauer,2,0.9504094123840332,0.9502391815185547,-0.00017023086547851562
Cristina_Fernandez/Cristina_Fernandez,1,0.86436927318573,0.8641889095306396,-0.00018036365509033203
Amanda_Beard/Amanda_Beard,2,0.9321484565734863,0.931963175535202,-0.00018528103828430176
Jennifer_Rodriguez/Jennifer_Rodriguez,2,0.9362491071224213,0.9360611736774445,-0.00018793344497680664
Patrick_Leahy/Patrick_Leahy,2,0.9470017552375793,0.9468093812465668,-0.00019237399101257324
Richard_Crenna/Richard_Crenna,2,0.954121470451355,0.9539206624031067,-0.00020080804824829102
Allyson_Felix/Allyson_Felix,5,0.9547066569328309,0.9545041680335998,-0.00020248889923102364
Jodie_Foster/Jodie_Foster,3,0.9150957862536112,0.9148898323376974,-0.00020595391591382572
Mark_Richt/Mark_Richt,3,0.9484433531761169,0.9482196768124899,-0.00022367636362707888
Robert_Horan/Robert_Horan,2,0.9662136435508728,0.9659736454486847,-0.00023999810218811035
Prince_Charles/Prince_Charles,5,0.9533467650413513,0.9530973434448242,-0.0002494215965270774
Greg_Rusedski/Greg_Rusedski,4,0.9425588548183441,0.9423027336597443,-0.0002561211585998535
Ethan_Hawke/Ethan_Hawke,4,0.9346116930246353,0.9343530982732773,-0.0002585947513580322
Paul_Gascoigne/Paul_Gascoigne,3,0.9652303457260132,0.9649363358815511,-0.0002940098444620398
Art_Hoffmann/Art_Hoffmann,2,0.9647268354892731,0.9644156992435455,-0.00031113624572753906
Ben_Curtis/Ben_Curtis,3,0.9685279528299967,0.9682154258092245,-0.00031252702077222416
Tom_Daschle/Tom_Daschle,23,0.9426373709803042,0.9422868308813676,-0.00035054009893664695
Charles_Bronson/Charles_Bronson,2,0.9618591368198395,0.9614899158477783,-0.0003692209720611572
